Sexo,Edades,Grupo etario ,Municipio ,Coordenadas
Mujer,12,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,16,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,1,0 a 5,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,2,0 a 5,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,3,0 a 5,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,15,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,15,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,17,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,16,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,17,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,14,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,16,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,16,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,12,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,3,0 a 5,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,17,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,11,6 a 11,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,16,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,16,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,14,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,14,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,8,6 a 11,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,17,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,16,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,4,0 a 5,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,12,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,11,6 a 11,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,9,6 a 11,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,17,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,15,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,1,0 a 5,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,14,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,12,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,1,0 a 5,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,14,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,14,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,13,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,13,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,14,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,16,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,16,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,14,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,16,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,5,0 a 5,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,8,6 a 11,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,17,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,13,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,15,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,16,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,14,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,12,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,1,0 a 5,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,5,0 a 5,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,14,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,1,0 a 5,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,17,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,15,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,3,0 a 5,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,16,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,15,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,17,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,1,0 a 5,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,17,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,6,6 a 11,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,1,0 a 5,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,17,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,12,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,14,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,16,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,17,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,6,6 a 11,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,4,0 a 5,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,14,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,8,6 a 11,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,3,0 a 5,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,16,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,15,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,16,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,17,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,14,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,5,0 a 5,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,17,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,13,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,1,0 a 5,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,12,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,14,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,17,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,13,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,17,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,14,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,6,6 a 11,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,5,0 a 5,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,8,6 a 11,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,6,6 a 11,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,8,6 a 11,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,14,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,17,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,13,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,13,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,13,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,13,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,15,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,11,6 a 11,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,12,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,15,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,13,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,5,0 a 5,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,8,6 a 11,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,16,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,12,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,1,0 a 5,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,7,6 a 11,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,14,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,2,0 a 5,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,11,6 a 11,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,17,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,17,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,13,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,16,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,14,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,14,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,8,6 a 11,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,4,0 a 5,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,16,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,12,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,13,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,12,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,13,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,14,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,12,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,14,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Hombre,1,0 a 5,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,16,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,15,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,16,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,13,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,14,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,15,12 a 17,tuxtlagutierrez,"16.71165,-93.11121"
Mujer,2,0 a 5,venustianocarranza,"16.44037,-92.45615"
Mujer,8,6 a 11,venustianocarranza,"16.44037,-92.45615"
Mujer,15,12 a 17,venustianocarranza,"16.44037,-92.45615"
Hombre,3,0 a 5,venustianocarranza,"16.44037,-92.45615"
Mujer,17,12 a 17,venustianocarranza,"16.44037,-92.45615"
Mujer,16,12 a 17,venustianocarranza,"16.44037,-92.45615"
Hombre,7,6 a 11,venustianocarranza,"16.44037,-92.45615"
Mujer,5,0 a 5,venustianocarranza,"16.44037,-92.45615"
,1,0 a 5,venustianocarranza,"16.44037,-92.45615"
Mujer,14,12 a 17,venustianocarranza,"16.44037,-92.45615"
Hombre,8,6 a 11,tonala,"15.88071,-93.52759"
Mujer,17,12 a 17,tonala,"15.88071,-93.52759"
Mujer,16,12 a 17,tonala,"15.88071,-93.52759"
Mujer,14,12 a 17,tonala,"15.88071,-93.52759"
Mujer,17,12 a 17,tonala,"15.88071,-93.52759"
Mujer,15,12 a 17,tonala,"15.88071,-93.52759"
Mujer,16,12 a 17,tonala,"15.88071,-93.52759"
Mujer,15,12 a 17,tonala,"15.88071,-93.52759"
Mujer,17,12 a 17,tonala,"15.88071,-93.52759"
Mujer,14,12 a 17,tonala,"15.88071,-93.52759"
Mujer,17,12 a 17,tonala,"15.88071,-93.52759"
Mujer,14,12 a 17,tonala,"15.88071,-93.52759"
Mujer,15,12 a 17,tonala,"15.88071,-93.52759"
Hombre,11,6 a 11,tonala,"15.88071,-93.52759"
Hombre,9,6 a 11,tonala,"15.88071,-93.52759"
Mujer,14,12 a 17,tonala,"15.88071,-93.52759"
Mujer,14,12 a 17,tonala,"15.88071,-93.52759"
Hombre,15,12 a 17,tonala,"15.88071,-93.52759"
Hombre,17,12 a 17,tonala,"15.88071,-93.52759"
Mujer,14,12 a 17,tonala,"15.88071,-93.52759"
Mujer,13,12 a 17,tonala,"15.88071,-93.52759"
Hombre,15,12 a 17,tonala,"15.88071,-93.52759"
Mujer,15,12 a 17,tonala,"15.88071,-93.52759"
Mujer,15,12 a 17,tonala,"15.88071,-93.52759"
Mujer,17,12 a 17,tonala,"15.88071,-93.52759"
Mujer,14,12 a 17,tonala,"15.88071,-93.52759"
Mujer,17,12 a 17,tonala,"15.88071,-93.52759"
Hombre,9,6 a 11,tonala,"15.88071,-93.52759"
Mujer,5,0 a 5,tonala,"15.88071,-93.52759"
Hombre,14,12 a 17,tonala,"15.88071,-93.52759"
Hombre,13,12 a 17,tonala,"15.88071,-93.52759"
Mujer,16,12 a 17,tonala,"15.88071,-93.52759"
Mujer,16,12 a 17,tonala,"15.88071,-93.52759"
Mujer,15,12 a 17,tonala,"15.88071,-93.52759"
Mujer,15,12 a 17,tonala,"15.88071,-93.52759"
Mujer,13,12 a 17,tonala,"15.88071,-93.52759"
Mujer,11,6 a 11,tonala,"15.88071,-93.52759"
Mujer,13,12 a 17,tonala,"15.88071,-93.52759"
Mujer,15,12 a 17,tonala,"15.88071,-93.52759"
Mujer,16,12 a 17,tonala,"15.88071,-93.52759"
Mujer,1,0 a 5,tonala,"15.88071,-93.52759"
Mujer,8,6 a 11,tonala,"15.88071,-93.52759"
Mujer,16,12 a 17,tonala,"15.88071,-93.52759"
Hombre,14,12 a 17,tonala,"15.88071,-93.52759"
Mujer,17,12 a 17,tonala,"15.88071,-93.52759"
Mujer,12,12 a 17,teopisca,"16.54102,-92.47460"
Mujer,14,12 a 17,teopisca,"16.54102,-92.47460"
Mujer,15,12 a 17,teopisca,"16.54102,-92.47460"
Hombre,1,0 a 5,teopisca,"16.54102,-92.47460"
Mujer,14,12 a 17,teopisca,"16.54102,-92.47460"
Hombre,11,6 a 11,teopisca,"16.54102,-92.47460"
Mujer,15,12 a 17,teopisca,"16.54102,-92.47460"
Mujer,16,12 a 17,teopisca,"16.54102,-92.47460"
Mujer,14,12 a 17,teopisca,"16.54102,-92.47460"
Mujer,14,12 a 17,teopisca,"16.54102,-92.47460"
Mujer,16,12 a 17,teopisca,"16.54102,-92.47460"
Mujer,17,12 a 17,teopisca,"16.54102,-92.47460"
Hombre,16,12 a 17,teopisca,"16.54102,-92.47460"
Mujer,17,12 a 17,teopisca,"16.54102,-92.47460"
Mujer,15,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,12,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,15,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,11,6 a 11,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,9,6 a 11,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,17,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,17,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,14,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,17,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,16,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,1,0 a 5,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,17,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,16,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,1,0 a 5,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,12,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,6,6 a 11,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,4,0 a 5,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,2,0 a 5,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,14,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,16,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,15,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,15,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,4,0 a 5,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,1,0 a 5,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,14,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,16,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,1,0 a 5,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,14,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,6,6 a 11,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,2,0 a 5,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,6,6 a 11,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,16,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,13,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,16,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,14,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,16,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,16,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,9,6 a 11,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,4,0 a 5,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,13,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,2,0 a 5,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,4,0 a 5,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,15,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,11,6 a 11,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,6,6 a 11,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,11,6 a 11,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,13,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,13,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,17,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,15,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,11,6 a 11,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,5,0 a 5,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,2,0 a 5,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,14,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,14,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,12,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,17,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,17,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,6,6 a 11,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,6,6 a 11,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,13,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,15,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,15,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,14,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,14,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,8,6 a 11,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,3,0 a 5,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,5,0 a 5,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,16,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,17,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,6,6 a 11,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,14,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,17,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,16,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,3,0 a 5,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,14,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,3,0 a 5,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,13,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,12,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,6,6 a 11,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,12,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,16,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,15,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,13,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,12,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,17,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,12,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,12,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,16,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,17,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,1,0 a 5,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,11,6 a 11,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,9,6 a 11,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,5,0 a 5,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,13,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,14,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,17,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,17,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,14,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,12,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,2,0 a 5,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,12,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,12,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,17,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,15,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,13,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,11,6 a 11,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,5,0 a 5,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,12,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,12,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,16,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,16,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,13,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,14,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,15,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,12,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,17,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,12,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,1,0 a 5,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,15,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,14,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,15,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,15,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,13,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,13,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,12,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,14,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,14,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,16,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,16,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,14,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,16,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,11,6 a 11,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,9,6 a 11,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,13,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,14,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,14,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,15,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,17,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,17,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,4,0 a 5,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,6,6 a 11,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,11,6 a 11,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,5,0 a 5,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,14,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,15,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,12,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,14,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,17,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,15,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,17,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,14,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,13,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,17,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,16,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,2,0 a 5,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,15,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,15,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,14,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,16,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,12,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,16,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,15,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,16,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,11,6 a 11,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,1,0 a 5,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,15,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,6,6 a 11,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,16,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,14,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,15,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,15,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,14,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,14,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,16,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,16,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,15,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Mujer,16,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,16,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,16,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,6,6 a 11,sancristobaldelascasas,"16.73858,-92.63328"
Hombre,14,12 a 17,sancristobaldelascasas,"16.73858,-92.63328"
